# Distance (m)	Slope (deg)
3638	 5.913005716883
3639	 6.060819761693
3640	 6.208633806504
3641	 6.356447851314
3642	 6.504261896125
3643	 6.652075940935
3644	 6.799889985746
3645	 6.947704030556
3646	 7.095518075367
3647	 7.243332120177
3648	 7.391146164988
3649	 7.538960209798
3650	 7.686774254609
3651	 7.834588299419
3652	 8.193760382866
3653	 8.704187290013
3654	 9.214614197159
3655	 9.725041104306
3656	 10.235468011453
3657	 10.745894918599
3658	 11.256321825746
3659	 11.766748732892
3660	 12.277175640039
3661	 12.787602547185
3662	 13.298029454332
3663	 13.808456361478
3664	 14.318883268625
3665	 14.829310175772
3666	 15.339737082918
3667	 15.786629998365
3668	 16.188055881818
3669	 16.589481765270
3670	 16.990907648722
3671	 17.392333532174
3672	 17.793759415626
3673	 18.195185299079
3674	 18.596611182531
3675	 18.998037065983
3676	 19.399462949435
3677	 19.800888832887
3678	 20.202314716340
3679	 20.603740599792
3680	 21.005166483244
3681	 21.406592366696
3682	 21.173737257651
3683	 20.486969630181
3684	 19.800202002712
3685	 19.113434375242
3686	 18.426666747773
3687	 17.739899120303
3688	 17.053131492834
3689	 16.366363865364
3690	 15.679596237894
3691	 14.992828610425
3692	 14.306060982955
3693	 13.619293355486
3694	 12.932525728016
3695	 12.245758100547
3696	 11.558990473077
3697	 11.392665528064
3698	 11.598786630914
3699	 11.804907733763
3700	 12.011028836613
3701	 12.217149939463
3702	 12.423271042312
3703	 12.629392145162
3704	 12.835513248011
3705	 13.041634350861
3706	 13.247755453710
3707	 13.453876556560
3708	 13.659997659409
3709	 13.866118762259
3710	 14.072239865109
3711	 14.278360967958
3712	 14.365941013411
3713	 14.368689145966
3714	 14.371437278522
3715	 14.374185411078
3716	 14.376933543634
3717	 14.379681676190
3718	 14.382429808745
3719	 14.385177941301
3720	 14.387926073857
3721	 14.390674206413
3722	 14.393422338969
3723	 14.396170471524
3724	 14.398918604080
3725	 14.401666736636
3726	 14.404414869192
3727	 14.395668578526
3728	 14.378696497320
3729	 14.361724416113
3730	 14.344752334906
3731	 14.327780253700
3732	 14.310808172493
3733	 14.293836091287
3734	 14.276864010080
3735	 14.259891928874
3736	 14.242919847667
3737	 14.225947766461
3738	 14.208975685254
3739	 14.192003604047
3740	 14.175031522841
3741	 14.158059441634
3742	 13.848072149707
3743	 13.328393453163
3744	 12.808714756619
3745	 12.289036060076
3746	 11.769357363532
3747	 11.249678666988
3748	 10.729999970444
3749	 10.210321273901
3750	 9.690642577357
3751	 9.170963880813
3752	 8.651285184269
3753	 8.131606487726
3754	 7.611927791182
3755	 7.092249094638
3756	 6.572570398094
3757	 6.117069708184
3758	 5.707496928716
3759	 5.297924149248
3760	 4.888351369780
3761	 4.478778590312
3762	 4.069205810844
3763	 3.659633031376
3764	 3.250060251909
3765	 2.840487472441
3766	 2.430914692973
3767	 2.021341913505
3768	 1.611769134037
3769	 1.202196354569
3770	 0.792623575101
3771	 0.383050795633
3772	 0.525886596530
3773	 1.064044301750
3774	 1.602202006971
3775	 2.140359712192
3776	 2.678517417413
3777	 3.216675122633
3778	 3.754832827854
3779	 4.292990533075
3780	 4.831148238295
3781	 5.369305943516
3782	 5.907463648737
3783	 6.445621353958
3784	 6.983779059178
3785	 7.521936764399
3786	 8.060094469620
3787	 8.280967106168
3788	 8.274780022894
3789	 8.268592939621
3790	 8.262405856347
3791	 8.256218773074
3792	 8.250031689800
3793	 8.243844606527
3794	 8.237657523253
3795	 8.231470439980
3796	 8.225283356706
3797	 8.219096273433
3798	 8.212909190159
3799	 8.206722106886
3800	 8.200535023612
3801	 8.194347940339
3802	 8.223185693744
3803	 8.277088382087
3804	 8.330991070430
3805	 8.384893758773
3806	 8.438796447115
3807	 8.492699135458
3808	 8.546601823801
3809	 8.600504512144
3810	 8.654407200486
3811	 8.708309888829
3812	 8.762212577172
3813	 8.816115265515
3814	 8.870017953857
3815	 8.923920642200
3816	 8.977823330543
3817	 9.321708364421
3818	 9.873114383593
3819	 10.424520402764
3820	 10.975926421936
3821	 11.527332441107
3822	 12.078738460279
3823	 12.630144479450
3824	 13.181550498622
3825	 13.732956517793
3826	 14.284362536965
3827	 14.835768556136
3828	 15.387174575308
3829	 15.938580594479
3830	 16.489986613651
3831	 17.041392632822
3832	 17.103206651031
3833	 16.814652393655
3834	 16.526098136279
3835	 16.237543878903
3836	 15.948989621527
3837	 15.660435364151
3838	 15.371881106775
3839	 15.083326849399
3840	 14.794772592023
3841	 14.506218334647
3842	 14.217664077271
3843	 13.929109819895
3844	 13.640555562519
3845	 13.352001305143
3846	 13.063447047767
3847	 12.637257922259
3848	 12.112572719870
3849	 11.587887517481
3850	 11.063202315092
3851	 10.538517112703
3852	 10.013831910314
3853	 9.489146707925
3854	 8.964461505537
3855	 8.439776303148
3856	 7.915091100759
3857	 7.390405898370
3858	 6.865720695981
3859	 6.341035493592
3860	 5.816350291203
3861	 5.291665088815
3862	 5.988012704493
3863	 7.558171906012
3864	 9.128331107532
3865	 10.698490309052
3866	 12.268649510571
3867	 13.838808712091
3868	 15.408967913610
3869	 16.979127115130
3870	 18.549286316650
3871	 20.119445518169
3872	 21.689604719689
3873	 23.259763921208
3874	 24.829923122728
3875	 26.400082324247
3876	 27.970241525767
3877	 28.479798130113
3878	 28.230352336476
3879	 27.980906542840
3880	 27.731460749203
3881	 27.482014955567
3882	 27.232569161930
3883	 26.983123368294
3884	 26.733677574657
3885	 26.484231781021
3886	 26.234785987384
3887	 25.985340193748
3888	 25.735894400111
3889	 25.486448606474
3890	 25.237002812838
3891	 24.987557019201
3892	 24.729607266874
3893	 24.465571799642
3894	 24.201536332409
3895	 23.937500865177
3896	 23.673465397945
3897	 23.409429930712
3898	 23.145394463480
3899	 22.881358996248
3900	 22.617323529015
3901	 22.353288061783
3902	 22.089252594551
3903	 21.825217127318
3904	 21.561181660086
3905	 21.297146192854
3906	 21.033110725621
3907	 20.691590852130
3908	 20.294620567506
3909	 19.897650282882
3910	 19.500679998258
3911	 19.103709713634
3912	 18.706739429010
3913	 18.309769144387
3914	 17.912798859763
3915	 17.515828575139
3916	 17.118858290515
3917	 16.721888005891
3918	 16.324917721267
3919	 15.927947436644
3920	 15.530977152020
3921	 15.134006867396
3922	 14.504321602008
3923	 13.708097777557
3924	 12.911873953105
3925	 12.115650128654
3926	 11.319426304203
3927	 10.523202479752
3928	 9.726978655301
3929	 8.930754830850
3930	 8.134531006399
3931	 7.338307181948
3932	 6.542083357497
3933	 5.745859533046
3934	 4.949635708595
3935	 4.153411884143
3936	 3.357188059692
3937	 3.149798301400
3938	 3.363797731407
3939	 3.577797161414
3940	 3.791796591422
3941	 4.005796021429
3942	 4.219795451436
3943	 4.433794881443
3944	 4.647794311450
3945	 4.861793741457
3946	 5.075793171464
3947	 5.289792601471
3948	 5.503792031478
3949	 5.717791461486
3950	 5.931790891493
3951	 6.145790321500
3952	 6.079069175739
3953	 5.811455074946
3954	 5.543840974153
3955	 5.276226873360
3956	 5.008612772567
3957	 4.740998671774
3958	 4.473384570981
3959	 4.205770470188
3960	 3.938156369395
3961	 3.670542268603
3962	 3.402928167810
3963	 3.135314067017
3964	 2.867699966224
3965	 2.600085865431
3966	 2.332471764638
3967	 2.211595392639
3968	 2.195729406471
3969	 2.179863420303
3970	 2.163997434135
3971	 2.148131447967
3972	 2.132265461799
3973	 2.116399475631
3974	 2.100533489462
3975	 2.084667503294
3976	 2.068801517126
3977	 2.052935530958
3978	 2.037069544790
3979	 2.021203558622
3980	 2.005337572454
3981	 1.989471586286
3982	 1.959226444550
3983	 1.918691102155
3984	 1.878155759761
3985	 1.837620417366
3986	 1.797085074971
3987	 1.756549732577
3988	 1.716014390182
3989	 1.675479047788
3990	 1.634943705393
3991	 1.594408362998
3992	 1.553873020604
3993	 1.513337678209
3994	 1.472802335815
3995	 1.432266993420
3996	 1.391731651026
3997	 1.487161067088
3998	 1.679891374111
3999	 1.872621681133
4000	 2.065351988156
4001	 2.258082295178
4002	 2.450812602201
4003	 2.643542909223
4004	 2.836273216246
4005	 3.029003523268
4006	 3.221733830291
4007	 3.414464137313
4008	 3.607194444336
4009	 3.799924751358
4010	 3.992655058381
4011	 4.185385365403
4012	 4.514602210994
4013	 4.941493350755
4014	 5.368384490515
4015	 5.795275630275
4016	 6.222166770036
4017	 6.649057909796
4018	 7.075949049557
4019	 7.502840189317
4020	 7.929731329077
4021	 8.356622468838
4022	 8.783513608598
4023	 9.210404748358
4024	 9.637295888119
4025	 10.064187027879
4026	 10.491078167639
4027	 10.709063784038
4028	 10.777549678620
4029	 10.846035573202
4030	 10.914521467784
4031	 10.983007362365
4032	 11.051493256947
4033	 11.119979151529
4034	 11.188465046111
4035	 11.256950940693
4036	 11.325436835275
4037	 11.393922729856
4038	 11.462408624438
4039	 11.530894519020
4040	 11.599380413602
4041	 11.667866308184
4042	 11.662834951838
4043	 11.605192212170
4044	 11.547549472503
4045	 11.489906732836
4046	 11.432263993168
4047	 11.374621253501
4048	 11.316978513834
4049	 11.259335774166
4050	 11.201693034499
4051	 11.144050294832
4052	 11.086407555165
4053	 11.028764815497
4054	 10.971122075830
4055	 10.913479336163
4056	 10.855836596495
4057	 10.820161647037
4058	 10.800207576915
4059	 10.780253506794
4060	 10.760299436673
4061	 10.740345366552
4062	 10.720391296430
4063	 10.700437226309
4064	 10.680483156188
4065	 10.660529086066
4066	 10.640575015945
4067	 10.620620945824
4068	 10.600666875703
4069	 10.580712805581
4070	 10.560758735460
4071	 10.540804665339
4072	 10.430155598637
4073	 10.254602184104
4074	 10.079048769570
4075	 9.903495355037
4076	 9.727941940504
4077	 9.552388525970
4078	 9.376835111437
4079	 9.201281696904
4080	 9.025728282370
4081	 8.850174867837
4082	 8.674621453304
4083	 8.499068038770
4084	 8.323514624237
4085	 8.147961209704
4086	 7.972407795170
4087	 7.699667633146
4088	 7.357377411007
4089	 7.015087188868
4090	 6.672796966728
4091	 6.330506744589
4092	 5.988216522450
4093	 5.645926300310
4094	 5.303636078171
4095	 4.961345856032
4096	 4.619055633893
4097	 4.276765411753
4098	 3.934475189614
4099	 3.592184967475
4100	 3.249894745335
4101	 2.907604523196
4102	 3.118393862543
4103	 3.724985281236
4104	 4.331576699929
4105	 4.938168118621
4106	 5.544759537314
4107	 6.151350956007
4108	 6.757942374700
4109	 7.364533793393
4110	 7.971125212085
4111	 8.577716630778
4112	 9.184308049471
4113	 9.790899468164
4114	 10.397490886856
4115	 11.004082305549
4116	 11.610673724242
4117	 11.943311128035
4118	 12.079897952083
4119	 12.216484776131
4120	 12.353071600180
4121	 12.489658424228
4122	 12.626245248276
4123	 12.762832072325
4124	 12.899418896373
4125	 13.036005720421
4126	 13.172592544470
4127	 13.309179368518
4128	 13.445766192566
4129	 13.582353016615
4130	 13.718939840663
4131	 13.855526664711
4132	 13.930182900593
4133	 13.960519553464
4134	 13.990856206335
4135	 14.021192859206
4136	 14.051529512077
4137	 14.081866164947
4138	 14.112202817818
4139	 14.142539470689
4140	 14.172876123560
4141	 14.203212776431
4142	 14.233549429302
4143	 14.263886082173
4144	 14.294222735044
4145	 14.324559387914
4146	 14.354896040785
4147	 14.277657362516
4148	 14.123434209256
4149	 13.969211055996
4150	 13.814987902736
4151	 13.660764749476
4152	 13.506541596216
4153	 13.352318442957
4154	 13.198095289697
4155	 13.043872136437
4156	 12.889648983177
4157	 12.735425829917
4158	 12.581202676657
4159	 12.426979523397
4160	 12.272756370137
4161	 12.118533216877
4162	 11.703878826687
4163	 11.102851205295
4164	 10.501823583903
4165	 9.900795962511
4166	 9.299768341118
4167	 8.698740719726
4168	 8.097713098334
4169	 7.496685476942
4170	 6.895657855550
4171	 6.294630234158
4172	 5.693602612766
4173	 5.092574991373
4174	 4.491547369981
4175	 3.890519748589
4176	 3.289492127197
4177	 3.281802357282
4178	 3.698724833550
4179	 4.115647309819
4180	 4.532569786087
4181	 4.949492262355
4182	 5.366414738623
4183	 5.783337214891
4184	 6.200259691159
4185	 6.617182167428
4186	 7.034104643696
4187	 7.451027119964
4188	 7.867949596232
4189	 8.284872072500
4190	 8.701794548769
4191	 9.118717025037
4192	 9.292852522753
4193	 9.293241605985
4194	 9.293630689216
4195	 9.294019772448
4196	 9.294408855679
4197	 9.294797938911
4198	 9.295187022142
4199	 9.295576105374
4200	 9.295965188605
4201	 9.296354271836
4202	 9.296743355068
4203	 9.297132438299
4204	 9.297521521531
4205	 9.297910604762
4206	 9.298299687994
4207	 9.288988133490
4208	 9.272734480880
4209	 9.256480828271
4210	 9.240227175661
4211	 9.223973523051
4212	 9.207719870441
4213	 9.191466217831
4214	 9.175212565222
4215	 9.158958912612
4216	 9.142705260002
4217	 9.126451607392
4218	 9.110197954782
4219	 9.093944302173
4220	 9.077690649563
4221	 9.061436996953
4222	 9.050671326768
4223	 9.043833038826
4224	 9.036994750883
4225	 9.030156462940
4226	 9.023318174998
4227	 9.016479887055
4228	 9.009641599113
4229	 9.002803311170
4230	 8.995965023227
4231	 8.989126735285
4232	 8.982288447342
4233	 8.975450159399
4234	 8.968611871457
4235	 8.961773583514
4236	 8.954935295571
4237	 8.945444451358
4238	 8.934055349901
4239	 8.922666248444
4240	 8.911277146988
4241	 8.899888045531
4242	 8.888498944074
4243	 8.877109842618
4244	 8.865720741161
4245	 8.854331639704
4246	 8.842942538247
4247	 8.831553436791
4248	 8.820164335334
4249	 8.808775233877
4250	 8.797386132421
4251	 8.785997030964
4252	 8.784183526734
4253	 8.789222637465
4254	 8.794261748196
4255	 8.799300858928
4256	 8.804339969659
4257	 8.809379080390
4258	 8.814418191121
4259	 8.819457301852
4260	 8.824496412584
4261	 8.829535523315
4262	 8.834574634046
4263	 8.839613744777
4264	 8.844652855508
4265	 8.849691966240
4266	 8.854731076971
4267	 8.718821945342
4268	 8.482045576852
4269	 8.245269208363
4270	 8.008492839873
4271	 7.771716471384
4272	 7.534940102894
4273	 7.298163734405
4274	 7.061387365915
4275	 6.824610997426
4276	 6.587834628937
4277	 6.351058260447
4278	 6.114281891958
4279	 5.877505523468
4280	 5.640729154979
4281	 5.403952786489
4282	 5.167176418000
4283	 4.930400049510
4284	 4.693623681021
4285	 4.456847312532
4286	 4.220070944042
4287	 3.983294575553
4288	 3.746518207063
4289	 3.509741838574
4290	 3.272965470084
4291	 3.036189101595
4292	 2.799412733105
4293	 2.562636364616
4294	 2.325859996127
4295	 2.089083627637
4296	 1.852307259148
4297	 2.087557389504
4298	 2.660605337456
4299	 3.233653285409
4300	 3.806701233361
4301	 4.379749181314
4302	 4.952797129266
4303	 5.525845077218
4304	 6.098893025171
4305	 6.671940973123
4306	 7.244988921075
4307	 7.818036869028
4308	 8.391084816980
4309	 8.964132764933
4310	 9.537180712885
4311	 10.110228660837
4312	 10.182652972246
4313	 9.896814406140
4314	 9.610975840035
4315	 9.325137273930
4316	 9.039298707825
4317	 8.753460141719
4318	 8.467621575614
4319	 8.181783009509
4320	 7.895944443404
4321	 7.610105877298
4322	 7.324267311193
4323	 7.038428745088
4324	 6.752590178983
4325	 6.466751612878
4326	 6.180913046772
4327	 5.895074480667
4328	 5.609235914562
4329	 5.323397348457
4330	 5.037558782351
4331	 4.751720216246
4332	 4.465881650141
4333	 4.180043084036
4334	 3.894204517930
4335	 3.608365951825
4336	 3.322527385720
4337	 3.036688819615
4338	 2.750850253509
4339	 2.465011687404
4340	 2.179173121299
4341	 1.893334555194
4342	 2.147486192876
4343	 2.696778039017
4344	 3.246069885158
4345	 3.795361731299
4346	 4.344653577440
4347	 4.893945423581
4348	 5.443237269722
4349	 5.992529115863
4350	 6.541820962004
4351	 7.091112808145
4352	 7.640404654286
4353	 8.189696500427
4354	 8.738988346568
4355	 9.288280192709
4356	 9.837572038850
4357	 10.872706976187
4358	 12.173387158799
4359	 13.474067341410
4360	 14.774747524022
4361	 16.075427706634
4362	 17.376107889245
4363	 18.676788071857
4364	 19.977468254469
4365	 21.278148437081
4366	 22.578828619692
4367	 23.879508802304
4368	 25.180188984916
4369	 26.480869167527
4370	 27.781549350139
4371	 29.082229532751
4372	 28.424161316951
4373	 26.695508104744
4374	 24.966854892536
4375	 23.238201680329
4376	 21.509548468121
4377	 19.780895255914
4378	 18.052242043706
4379	 16.323588831499
4380	 14.594935619292
4381	 12.866282407084
4382	 11.137629194877
4383	 9.408975982669
4384	 7.680322770462
4385	 5.951669558254
4386	 4.223016346047
4387	 3.563752228883
4388	 3.488979678071
4389	 3.414207127260
4390	 3.339434576448
4391	 3.264662025636
4392	 3.189889474824
4393	 3.115116924013
4394	 3.040344373201
4395	 2.965571822389
4396	 2.890799271577
4397	 2.816026720766
4398	 2.741254169954
4399	 2.666481619142
4400	 2.591709068331
4401	 2.516936517519
4402	 2.442163966707
4403	 2.367391415895
4404	 2.292618865084
4405	 2.217846314272
4406	 2.143073763460
4407	 2.068301212648
4408	 1.993528661837
4409	 1.918756111025
4410	 1.843983560213
4411	 1.769211009401
4412	 1.694438458590
4413	 1.619665907778
4414	 1.544893356966
4415	 1.470120806154
4416	 1.395348255343
4417	 1.320575704531
4418	 1.245803153719
4419	 1.171030602908
4420	 1.096258052096
4421	 1.021485501284
4422	 0.946712950472
4423	 0.871940399661
4424	 0.797167848849
4425	 0.722395298037
4426	 0.647622747225
4427	 0.572850196414
4428	 0.498077645602
4429	 0.423305094790
4430	 0.348532543978
4431	 0.290815761543
4432	 0.398168410371
4433	 0.505521059199
4434	 0.612873708027
4435	 0.720226356855
4436	 0.827579005683
4437	 0.934931654510
4438	 1.042284303338
4439	 1.149636952166
4440	 1.256989600994
4441	 1.364342249822
4442	 1.471694898650
4443	 1.579047547477
4444	 1.686400196305
4445	 1.793752845133
4446	 1.941876051238
4447	 2.484585567447
4448	 3.027295083656
4449	 3.570004599865
4450	 4.112714116074
4451	 4.655423632283
4452	 5.198133148492
4453	 5.740842664701
4454	 6.283552180910
